LinkS;TranspS;Instance;Demands;UB;LB;GAP;Time;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;PreproTime;Variables;Constraints;v0;preproC;Paths;FeasibleC;InfeasibleC;OnlyOsnrC;OnlyReachC;FeasibleL;InfeasibleL;OnlyOsnrL;OnlyReachL;ads;dcb;llb;nlus;slus;suld;trl;tus;tase
2x;maxData200;German_17_26;50-b;34.000000;17.886245;47.393398;14400.058000;8;0;1;1;0;1;0;0;2;14.339018;86610;78650;173391;0;0;0;0;0;0;21967;49;1;0;50;50;0;34;860;168;29748.000000;619;33400.000000
1.5x;efficient;Nsfnet_14_21;40-b;462.000000;462.000000;0.000000;0.901000;3;0;1;1;0;1;0;0;2;2.028924;19181;30740;81619;0;0;0;0;0;0;21909;-65486;1;0;40;40;0;60;1139;94;95600.000000;462;48833.333333
1.5x;efficient;German_17_26;90-b;1524.000000;1524.000000;0.000000;481.425000;3;0;1;1;0;1;0;0;2;50.733219;155610;187560;476190;0;0;0;0;0;0;21938;13617;2;0;90;90;0;135;3183;254;48609.000000;1524;57116.666667
2x;maxData200;German_17_26;50-b;478.000000;478.000000;0.000000;5.629000;3;0;1;1;0;1;0;0;2;14.014613;86609;78600;173391;0;0;0;0;0;0;21875;49;1;0;50;50;0;100;2082;132;25194.000000;478;28300.000000
2x;maxData200;Nsfnet_14_21;100;975.000000;975.000000;0.000000;11.252000;3;0;1;1;0;1;0;0;2;59.208929;191188;245900;648812;0;0;0;0;0;0;22046;57;1;0;100;100;0;200;4058;215;243400.000000;975;114400.000000
2x;maxData200;German_17_26;90-b;947.000000;947.000000;0.000000;39.578000;3;0;1;1;0;1;0;0;2;86.272644;328613;249480;513787;0;0;0;0;0;0;21982;13617;2;0;90;90;0;180;4332;253;49481.000000;947;53066.666667
2x;maxData200;Nsfnet_14_21;100-b;1010.000000;1010.000000;0.000000;12.134000;3;0;1;1;0;1;0;0;2;60.957427;198189;245900;641811;0;0;0;0;0;0;21963;54;1;0;100;100;0;200;3736;226;254100.000000;1010;119183.333333
1.5x;efficient;European_18_40;80-b;1065.000000;1065.000000;0.000000;12.047000;3;0;1;1;0;1;0;0;2;45.880849;147459;160080;620541;0;0;0;0;0;0;22013;-65487;1;0;80;80;0;120;4379;185;120435.000000;1065;77116.666667
1.5x;efficient;European_18_40;70-b;36.000000;36.000000;0.000000;9891.501000;8;0;1;1;0;1;0;0;2;28.308939;81208;123340;506793;0;0;0;0;0;0;21880;-65486;1;0;70;70;0;36;1144;152;88209.000000;891;63416.666667
1.5x;efficient;German_17_26;40-b;48.000000;39.000000;18.750000;14400.021000;8;0;1;1;0;1;0;0;2;4.626751;27666;38400;97135;0;0;0;0;0;0;22033;56;1;0;40;40;0;48;1089;134;22447.000000;804;27583.333333
1.5x;efficient;German_17_26;10;12.000000;12.000000;0.000000;0.161000;8;0;1;1;0;1;0;0;2;0.063899;1091;2850;6710;0;0;0;0;0;0;993016624;925904944;808729392;774912816;10;10;0;12;186;30;5590.000000;180;6666.666667
1.5x;efficient;European_18_40;90-b;1155.000000;1155.000000;0.000000;20.629000;3;0;1;1;0;1;0;0;2;66.222137;169787;201690;802213;0;0;0;0;0;0;21949;57;1;0;90;90;0;135;4448;201;124502.000000;1155;85133.333333
2x;maxData200;German_17_26;10-b;12.000000;12.000000;0.000000;0.896000;8;0;1;1;0;1;0;0;2;0.120480;3004;3730;7397;0;0;0;0;0;0;808598324;808464955;993013808;859518513;10;10;0;12;185;42;5745.000000;159;7166.666667
2x;maxData200;Nsfnet_14_21;10-b;132.000000;132.000000;0.000000;0.086000;3;0;1;1;0;1;0;0;2;0.069512;1809;2990;6591;0;0;0;0;0;0;0;-1133871366;0;0;10;10;0;20;211;26;26300.000000;132;12100.000000
1.5x;efficient;German_17_26;70-b;72.000000;72.000000;0.000000;11604.872000;8;0;1;1;0;1;0;0;2;23.224576;59801;114450;322400;0;0;0;0;0;0;21900;12337;2;0;70;70;0;72;1765;201;33516.000000;1206;43783.333333
1.5x;efficient;Nsfnet_14_21;70-b;777.000000;777.000000;0.000000;7.411000;3;0;1;1;0;1;0;0;2;11.775245;66115;91595;242585;0;0;0;0;0;0;21937;13361;2;0;70;70;0;105;1996;160;174100.000000;777;87050.000000
1.5x;efficient;German_17_26;60;78.000000;78.000000;0.000000;5661.539000;8;0;1;1;0;1;0;0;2;13.508812;47346;84600;233455;0;0;0;0;0;0;21945;13361;2;0;60;60;0;78;1675;182;30086.000000;1092;39100.000000
1.5x;efficient;Nsfnet_14_21;70;66.000000;66.000000;0.000000;2447.007000;8;0;1;1;0;1;0;0;2;11.039661;57198;91665;251503;0;0;0;0;0;0;22059;56;1;0;70;70;0;66;1225;155;166000.000000;771;84200.000000
1.5x;efficient;European_18_40;100;150.000000;25.363636;83.090909;14400.156000;8;0;1;1;0;1;0;0;2;88.458656;243387;248200;956614;0;0;0;0;0;0;22077;55;1;0;100;100;0;150;5218;254;151079.000000;1461;99100.000000
1.5x;random;European_18_40;20;188.000000;188.000000;0.000000;0.276000;3;0;1;1;0;1;0;0;2;0.655665;7075;11220;40925;0;0;0;0;0;0;0;-1133871366;0;0;20;20;0;30;556;43;24394.000000;188;14766.666667
1.5x;maxData200;Nsfnet_14_21;50;54.000000;54.000000;0.000000;198.110000;8;0;1;1;0;1;0;0;2;4.092868;32354;47475;125147;0;0;0;0;0;0;21888;56;1;0;50;50;0;54;882;125;123400.000000;564;58933.333333
2x;maxData200;Nsfnet_14_21;70;64.000000;64.000000;0.000000;10607.275000;8;0;1;1;0;1;0;0;2;20.580067;79422;121800;332179;0;0;0;0;0;0;22048;12849;2;0;70;70;0;64;1188;155;163200.000000;728;77850.000000
1.5x;random;Nsfnet_14_21;20-b;179.000000;179.000000;0.000000;0.505000;3;0;1;1;0;1;0;0;2;0.309954;5365;8170;19835;0;0;0;0;0;0;22027;12849;2;0;20;20;0;30;429;46;45500.000000;179;21266.666667
1.5x;maxData200;Nsfnet_14_21;20;15.000000;15.000000;0.000000;3.262000;8;0;1;1;0;1;0;0;2;0.340641;6636;8190;18565;0;0;0;0;0;0;21875;3145779;1;0;20;20;0;15;267;52;57700.000000;229;26383.333333
1.5x;random;Nsfnet_14_21;100;842.000000;842.000000;0.000000;11.077000;3;0;1;1;0;1;0;0;2;36.037194;145104;184850;484896;0;0;0;0;0;0;21944;57;1;0;100;100;0;150;3083;214;243900.000000;842;116216.666667
1.5x;maxData200;Nsfnet_14_21;10;89.000000;89.000000;0.000000;0.102000;3;0;1;1;0;1;0;0;2;0.041775;1137;2285;5163;0;0;0;0;0;0;0;-755914244;0;0;10;10;0;15;132;20;25200.000000;89;11883.333333
1.5x;random;German_17_26;30;416.000000;416.000000;0.000000;3.487000;3;0;1;1;0;1;0;0;2;2.175743;25455;22020;44745;0;0;0;0;0;0;21975;13361;2;0;30;30;0;45;840;82;15023.000000;416;16266.666667
1.5x;random;European_18_40;70-b;566.000000;566.000000;0.000000;10.859000;3;0;1;1;0;1;0;0;2;32.242346;116142;123270;471858;0;0;0;0;0;0;21933;-65486;1;0;70;70;0;105;3187;133;84598.000000;566;49833.333333
1.5x;efficient;German_17_26;90-b;124.000000;53.040000;57.225806;14400.185000;8;0;1;1;0;1;0;0;2;51.488101;155611;187650;476190;0;0;0;0;0;0;21883;13617;2;0;90;90;0;124;2981;293;52709.000000;1758;63400.000000
1.5x;efficient;European_18_40;50;30.000000;30.000000;0.000000;7943.910000;8;0;1;1;0;1;0;0;2;9.954968;41094;64100;258907;0;0;0;0;0;0;21966;-16763855;2;0;50;50;0;30;902;116;71439.000000;684;46300.000000
1.5x;random;German_17_26;60;655.000000;655.000000;0.000000;12.738000;3;0;1;1;0;1;0;0;2;18.055699;132272;84540;148528;0;0;0;0;0;0;22065;13361;2;0;60;60;0;90;2047;157;26972.000000;655;27616.666667
1.5x;random;European_18_40;20-b;12.000000;12.000000;0.000000;0.716000;8;0;1;1;0;1;0;0;2;0.758337;10892;11240;37109;0;0;0;0;0;0;22010;486551601;2;0;20;20;0;12;259;46;24108.000000;180;13666.666667
1.5x;maxData200;Nsfnet_14_21;100;975.000000;975.000000;0.000000;10.118000;3;0;1;1;0;1;0;0;2;33.616862;142738;184850;487262;0;0;0;0;0;0;21935;57;1;0;100;100;0;150;3025;215;243000.000000;975;114166.666667
1.5x;random;Nsfnet_14_21;40-b;385.000000;385.000000;0.000000;0.797000;3;0;1;1;0;1;0;0;2;2.132989;21514;30740;79286;0;0;0;0;0;0;21956;-65486;1;0;40;40;0;60;1073;92;96200.000000;385;46600.000000
1.5x;maxData200;European_18_40;20-b;185.000000;185.000000;0.000000;0.393000;3;0;1;1;0;1;0;0;2;0.668523;8801;11220;39199;0;0;0;0;0;0;0;-1133871366;0;0;20;20;0;30;502;38;21650.000000;185;13800.000000
1.5x;maxData200;Nsfnet_14_21;100-b;1010.000000;1010.000000;0.000000;11.148000;3;0;1;1;0;1;0;0;2;34.329567;147989;184850;482011;0;0;0;0;0;0;22000;54;1;0;100;100;0;150;2993;226;254300.000000;1010;119250.000000
1.5x;random;Nsfnet_14_21;50-b;33.000000;33.000000;0.000000;304.570000;8;0;1;1;0;1;0;0;2;4.229641;35763;47475;121738;0;0;0;0;0;0;22023;52;1;0;50;50;0;33;571;111;119200.000000;416;57800.000000
1.5x;random;European_18_40;40;385.000000;385.000000;0.000000;3.620000;3;0;1;1;0;1;0;0;2;6.294921;53347;41640;138653;0;0;0;0;0;0;21952;50;1;0;40;40;0;60;1726;86;49058.000000;385;28933.333333
1.5x;maxData200;European_18_40;90;939.000000;939.000000;0.000000;15.641000;3;0;1;1;0;1;0;0;2;58.945610;188119;201690;783881;0;0;0;0;0;0;22075;53;1;0;90;90;0;135;4260;186;116959.000000;939;68966.666667
1.5x;maxData200;Nsfnet_14_21;40-b;60.000000;60.000000;0.000000;19.640000;8;0;1;1;0;1;0;0;2;2.072197;20710;30780;80091;0;0;0;0;0;0;22045;-65486;1;0;40;40;0;60;1147;101;101700.000000;465;48500.000000
1.5x;random;Nsfnet_14_21;10;78.000000;78.000000;0.000000;0.075000;3;0;1;1;0;1;0;0;2;0.038588;1273;2285;5027;0;0;0;0;0;0;0;-1133871366;0;0;10;10;0;15;167;20;25200.000000;78;11833.333333
1.5x;random;Nsfnet_14_21;70-b;625.000000;625.000000;0.000000;3.297000;3;0;1;1;0;1;0;0;2;11.840478;74437;91595;234263;0;0;0;0;0;0;21939;13361;2;0;70;70;0;105;2086;157;178200.000000;625;83933.333333
1.5x;random;European_18_40;30-b;287.000000;287.000000;0.000000;1.692000;3;0;1;1;0;1;0;0;2;2.754479;31614;24030;76386;0;0;0;0;0;0;22076;12849;2;0;30;30;0;45;973;65;37633.000000;287;22050.000000
1.5x;random;German_17_26;90-b;1130.000000;1130.000000;0.000000;53.821000;3;0;1;1;0;1;0;0;2;62.786780;344206;187560;287594;0;0;0;0;0;0;21989;13617;2;0;90;90;0;135;3381;254;48517.000000;1130;45566.666667
2x;maxData200;German_17_26;40-b;28.000000;16.019295;42.788231;14400.051000;8;0;1;1;0;1;0;0;2;7.316392;55261;50920;111140;0;0;0;0;0;0;22004;54;1;0;40;40;0;28;698;149;25326.000000;560;28650.000000
1.5x;random;German_17_26;40;452.000000;452.000000;0.000000;5.659000;3;0;1;1;0;1;0;0;2;5.542416;65044;38360;59756;0;0;0;0;0;0;21872;12337;2;0;40;40;0;60;1398;109;19581.000000;452;18066.666667
1.5x;random;German_17_26;100;1150.000000;1150.000000;0.000000;63.637000;3;0;1;1;0;1;0;0;2;79.905057;371966;230900;408034;0;0;0;0;0;0;22035;56;1;0;100;100;0;150;3723;256;45359.000000;1150;46150.000000
1.5x;efficient;German_17_26;80;96.000000;49.895324;48.025704;14400.064000;8;0;1;1;0;1;0;0;2;32.884577;78661;148800;420540;0;0;0;0;0;0;22092;53;1;0;80;80;0;96;2336;234;40728.000000;1404;51516.666667
1.5x;random;European_18_40;20;12.000000;12.000000;0.000000;11.241000;8;0;1;1;0;1;0;0;2;0.705375;7076;11240;40925;0;0;0;0;0;0;0;-1133871366;0;0;20;20;0;12;266;47;26829.000000;210;16483.333333
1.5x;efficient;Nsfnet_14_21;100-b;96.000000;51.707271;46.138260;14400.094000;8;0;1;1;0;1;0;0;2;33.803978;143583;184950;486418;0;0;0;0;0;0;21904;54;1;0;100;100;0;96;1885;276;285100.000000;1227;140366.666667
2x;maxData200;Nsfnet_14_21;100-b;105.000000;49.957447;52.421479;14400.172000;8;0;1;1;0;1;0;0;2;63.803748;198190;246000;641811;0;0;0;0;0;0;22030;54;1;0;100;100;0;105;1982;266;275300.000000;1148;129850.000000
1.5x;efficient;European_18_40;60;48.000000;48.000000;0.000000;8499.175000;8;0;1;1;0;1;0;0;2;19.172051;65610;91320;366391;0;0;0;0;0;0;22055;-65479;1;0;60;60;0;48;1579;151;86475.000000;882;60150.000000
1.5x;random;European_18_40;90;849.000000;849.000000;0.000000;26.707000;3;0;1;1;0;1;0;0;2;68.337402;208276;201690;763724;0;0;0;0;0;0;21983;53;1;0;90;90;0;135;4432;185;117462.000000;849;70883.333333
1.5x;maxData200;Nsfnet_14_21;70;704.000000;704.000000;0.000000;3.815000;3;0;1;1;0;1;0;0;2;11.820870;59156;91595;249544;0;0;0;0;0;0;21990;56;1;0;70;70;0;105;2008;148;160700.000000;704;76416.666667
1.5x;maxData200;European_18_40;60-b;624.000000;624.000000;0.000000;11.472000;3;0;1;1;0;1;0;0;2;16.132937;87769;91260;344231;0;0;0;0;0;0;21957;-16763855;2;0;60;60;0;90;3016;131;84249.000000;624;50116.666667
1.5x;efficient;German_17_26;100;103.000000;54.000000;47.572816;14400.107000;8;0;1;1;0;1;0;0;2;62.025464;111361;231000;668640;0;0;0;0;0;0;22065;56;1;0;100;100;0;103;2483;270;46101.000000;1620;59900.000000
1.5x;efficient;European_18_40;100-b;135.000000;39.000000;71.111111;14400.168000;8;0;1;1;0;1;0;0;2;81.062701;168843;248200;1031158;0;0;0;0;0;0;21908;13105;2;0;100;100;0;135;3684;264;143682.000000;1566;102616.666667
1.5x;maxData200;Nsfnet_14_21;40;337.000000;337.000000;0.000000;0.968000;3;0;1;1;0;1;0;0;2;2.462184;27388;30740;73412;0;0;0;0;0;0;22096;-65482;1;0;40;40;0;60;1036;85;109500.000000;337;50916.666667
1.5x;maxData200;European_18_40;100-b;1192.000000;1192.000000;0.000000;27.792000;3;0;1;1;0;1;0;0;2;71.172816;298733;248100;901267;0;0;0;0;0;0;22006;13105;2;0;100;100;0;150;5022;231;135686.000000;1192;79416.666667
1.5x;maxData200;European_18_40;30-b;331.000000;331.000000;0.000000;1.641000;3;0;1;1;0;1;0;0;2;1.978819;26203;24030;81797;0;0;0;0;0;0;22078;12849;2;0;30;30;0;45;1092;66;35024.000000;331;21533.333333
2x;maxData200;German_17_26;50;27.000000;15.247628;43.527303;14400.130000;8;0;1;1;0;1;0;0;2;13.314108;66357;78650;193644;0;0;0;0;0;0;21941;55;1;0;50;50;0;27;658;137;22166.000000;486;26800.000000
1.5x;maxData200;Nsfnet_14_21;30;28.000000;28.000000;0.000000;7.707000;8;0;1;1;0;1;0;0;2;0.897144;9534;17685;47167;0;0;0;0;0;0;22065;-16764879;2;0;30;30;0;28;451;66;64100.000000;304;31033.333333
1.5x;random;European_18_40;30;21.000000;21.000000;0.000000;73.609000;8;0;1;1;0;1;0;0;2;2.470070;21719;24060;86282;0;0;0;0;0;0;21915;12593;2;0;30;30;0;21;606;80;45992.000000;399;28816.666667
1.5x;maxData200;European_18_40;30;354.000000;354.000000;0.000000;1.890000;3;0;1;1;0;1;0;0;2;2.450491;24590;24030;83410;0;0;0;0;0;0;22054;12593;2;0;30;30;0;45;951;67;39967.000000;354;23083.333333
1.5x;efficient;Nsfnet_14_21;90;84.000000;48.198854;42.620412;14400.131000;8;0;1;1;0;1;0;0;2;26.223686;116461;150255;393840;0;0;0;0;0;0;22076;53;1;0;90;90;0;84;1586;214;243600.000000;972;119816.666667
1.5x;random;Nsfnet_14_21;100-b;864.000000;864.000000;0.000000;12.290000;3;0;1;1;0;1;0;0;2;36.916815;157586;184850;472414;0;0;0;0;0;0;22037;54;1;0;100;100;0;150;3046;223;259600.000000;864;122466.666667
1.5x;maxData200;European_18_40;40-b;460.000000;460.000000;0.000000;4.216000;3;0;1;1;0;1;0;0;2;4.882845;45219;41640;146781;0;0;0;0;0;0;22053;14385;2;0;40;40;0;60;1706;88;54066.000000;460;31100.000000
1.5x;maxData200;Nsfnet_14_21;30-b;-1.000000;-1.000000;0.000000;0.691000;3;0;1;1;0;1;0;0;2;0.954153;12091;17655;44609;0;0;0;0;0;0;21948;-65480;1;0;0;0;0;-1836849376;21948;1;0.000000;0;0.000000
2x;maxData200;German_17_26;100;185.000000;27.670968;85.042720;14400.224000;8;0;1;1;0;1;0;0;2;104.482694;302959;307300;737042;0;0;0;0;0;0;21971;56;1;0;100;100;0;185;3678;282;48313.000000;1015;56833.333333
1.5x;random;Nsfnet_14_21;30-b;31.000000;31.000000;0.000000;4.741000;8;0;1;1;0;1;0;0;2;0.964892;13534;17685;43167;0;0;0;0;0;0;21950;-65480;1;0;30;30;0;31;375;69;74600.000000;250;36266.666667
1.5x;random;European_18_40;100;971.000000;971.000000;0.000000;27.770000;3;0;1;1;0;1;0;0;2;98.332587;306673;248100;893327;0;0;0;0;0;0;22017;55;1;0;100;100;0;150;4974;221;145509.000000;971;81633.333333
1.5x;random;European_18_40;60;634.000000;634.000000;0.000000;7.578000;3;0;1;1;0;1;0;0;2;21.060297;116833;91260;315167;0;0;0;0;0;0;21954;-65479;1;0;60;60;0;90;2760;136;83569.000000;634;49533.333333
1.5x;maxData200;Nsfnet_14_21;60;-1.000000;-1.000000;0.000000;2.872000;3;0;1;1;0;1;0;0;2;7.505679;52275;67710;174525;0;0;0;0;0;0;21985;13105;2;0;0;0;0;-1127291152;21985;1;0.000000;0;0.000000
2x;maxData200;Nsfnet_14_21;90;78.000000;41.902844;46.278405;14400.114000;8;0;1;1;0;1;0;0;2;44.693593;159563;199800;520838;0;0;0;0;0;0;22005;53;1;0;90;90;0;78;1558;253;264500.000000;1050;124133.333333
1.5x;random;German_17_26;100-b;1261.000000;1261.000000;0.000000;126.254000;3;0;1;1;0;1;0;0;2;85.308935;422726;230900;357274;0;0;0;0;0;0;22023;12593;2;0;100;100;0;150;3640;279;51563.000000;1261;49933.333333
1.5x;maxData200;European_18_40;50;519.000000;519.000000;0.000000;3.659000;3;0;1;1;0;1;0;0;2;8.629978;57328;64050;242672;0;0;0;0;0;0;21948;-16763855;2;0;50;50;0;75;2169;105;67998.000000;519;39333.333333
1.5x;maxData200;European_18_40;10;83.000000;83.000000;0.000000;0.060000;3;0;1;1;0;1;0;0;2;0.068127;1511;3210;10489;0;0;0;0;0;0;21861;808333362;4;0;10;10;0;15;124;17;10750.000000;83;6550.000000
1.5x;random;German_17_26;30-b;389.000000;389.000000;0.000000;1.731000;3;0;1;1;0;1;0;0;2;2.049436;27454;22020;42746;0;0;0;0;0;0;21952;13873;2;0;30;30;0;45;849;84;15251.000000;389;16000.000000
1.5x;efficient;Nsfnet_14_21;100;96.000000;54.000000;43.750000;14400.109000;8;0;1;1;0;1;0;0;2;36.846776;133250;184950;496751;0;0;0;0;0;0;21899;57;1;0;100;100;0;96;1910;227;249000.000000;1071;125933.333333
1.5x;random;European_18_40;50-b;469.000000;469.000000;0.000000;5.268000;3;0;1;1;0;1;0;0;2;11.976691;78219;64050;221781;0;0;0;0;0;0;22081;-65486;1;0;50;50;0;75;2396;111;73735.000000;469;41266.666667
1.5x;random;Nsfnet_14_21;30-b;241.000000;241.000000;0.000000;0.425000;3;0;1;1;0;1;0;0;2;0.976723;13533;17655;43167;0;0;0;0;0;0;21906;-65480;1;0;30;30;0;45;850;66;72300.000000;241;35133.333333
1.5x;maxData200;European_18_40;80;912.000000;912.000000;0.000000;12.746000;3;0;1;1;0;1;0;0;2;45.902546;193264;160080;574736;0;0;0;0;0;0;21944;-65480;1;0;80;80;0;120;3851;179;111978.000000;912;64433.333333
1.5x;random;Nsfnet_14_21;20;15.000000;15.000000;0.000000;2.904000;8;0;1;1;0;1;0;0;2;0.320196;6839;8190;18362;0;0;0;0;0;0;21871;3145779;1;0;20;20;0;15;273;52;57700.000000;208;26766.666667
1.5x;efficient;European_18_40;80-b;42.000000;23.470588;44.117647;14400.259000;8;0;1;1;0;1;0;0;2;45.843525;147460;160160;620541;0;0;0;0;0;0;21930;-65487;1;0;80;80;0;42;1496;206;123465.000000;1191;80566.666667
1.5x;maxData200;European_18_40;20;218.000000;218.000000;0.000000;0.416000;3;0;1;1;0;1;0;0;2;0.554535;9943;11220;38057;0;0;0;0;0;0;0;-1133871366;0;0;20;20;0;30;616;42;24558.000000;218;14266.666667
1.5x;efficient;German_17_26;70;90.000000;48.000000;46.666667;14400.066000;8;0;1;1;0;1;0;0;2;23.079778;67401;114450;314800;0;0;0;0;0;0;21918;12337;2;0;70;70;0;90;2118;212;35269.000000;1272;44866.666667
1.5x;random;Nsfnet_14_21;50;443.000000;443.000000;0.000000;1.271000;3;0;1;1;0;1;0;0;2;4.154064;33833;47425;123667;0;0;0;0;0;0;21996;56;1;0;50;50;0;75;1472;107;115400.000000;443;55150.000000
1.5x;random;European_18_40;20-b;150.000000;150.000000;0.000000;0.393000;3;0;1;1;0;1;0;0;2;0.776723;10891;11220;37109;0;0;0;0;0;0;21857;1459630129;2;0;20;20;0;30;490;38;21528.000000;150;12083.333333
1.5x;maxData200;European_18_40;30;24.000000;24.000000;0.000000;3835.082000;8;0;1;1;0;1;0;0;2;2.618885;24591;24060;83410;0;0;0;0;0;0;22035;12593;2;0;30;30;0;24;549;76;41290.000000;402;24216.666667
1.5x;maxData200;European_18_40;100;1096.000000;1096.000000;0.000000;62.370000;3;0;1;1;0;1;0;0;2;80.507298;336960;248100;863040;0;0;0;0;0;0;21879;55;1;0;100;100;0;150;4983;218;147399.000000;1096;82216.666667
1.5x;random;German_17_26;10-b;13.000000;13.000000;0.000000;1.023000;8;0;1;1;0;1;0;0;2;0.086905;2635;2850;5166;0;0;0;0;0;0;859517243;993082165;808465467;825962544;10;10;0;13;209;34;5293.000000;183;5733.333333
1.5x;maxData200;European_18_40;10;6.000000;6.000000;0.000000;0.136000;8;0;1;1;0;1;0;0;2;0.082329;1512;3220;10489;0;0;0;0;0;0;22018;808333362;4;0;10;10;0;6;101;20;12143.000000;101;7250.000000
1.5x;maxData200;Nsfnet_14_21;50-b;452.000000;452.000000;0.000000;2.199000;3;0;1;1;0;1;0;0;2;4.703192;35737;47425;121763;0;0;0;0;0;0;21887;52;1;0;50;50;0;75;1439;104;114500.000000;452;54383.333333
1.5x;random;German_17_26;10;131.000000;131.000000;0.000000;0.382000;3;0;1;1;0;1;0;0;2;0.111245;3074;2840;4726;0;0;0;0;0;0;809187131;809185328;809185339;876294203;10;10;0;15;217;28;5033.000000;131;5500.000000
1.5x;random;European_18_40;90-b;969.000000;969.000000;0.000000;29.987000;3;0;1;1;0;1;0;0;2;73.162008;241650;201690;730350;0;0;0;0;0;0;21914;57;1;0;90;90;0;135;4185;202;126037.000000;969;73450.000000
1.5x;random;European_18_40;10-b;6.000000;6.000000;0.000000;0.181000;8;0;1;1;0;1;0;0;2;0.121423;2967;3220;9034;0;0;0;0;0;0;21948;808333362;4;0;10;10;0;6;75;20;11098.000000;75;6450.000000
1.5x;maxData200;Nsfnet_14_21;60-b;54.000000;54.000000;0.000000;1553.075000;8;0;1;1;0;1;0;0;2;7.642411;55826;67770;170975;0;0;0;0;0;0;21987;13361;2;0;60;60;0;54;993;143;159900.000000;648;74883.333333
1.5x;maxData200;European_18_40;90;101.000000;20.459677;79.742894;14400.548000;8;0;1;1;0;1;0;0;2;61.349630;188120;201780;783881;0;0;0;0;0;0;21932;53;1;0;90;90;0;101;2363;216;120115.000000;1082;73400.000000
1.5x;maxData200;Nsfnet_14_21;50;507.000000;507.000000;0.000000;2.920000;3;0;1;1;0;1;0;0;2;4.381010;32353;47425;125147;0;0;0;0;0;0;22032;56;1;0;50;50;0;75;1349;108;114300.000000;507;54400.000000
1.5x;random;Nsfnet_14_21;40-b;43.000000;43.000000;0.000000;111.443000;8;0;1;1;0;1;0;0;2;2.298344;21515;30780;79286;0;0;0;0;0;0;21947;-65486;1;0;40;40;0;43;649;102;102600.000000;415;49666.666667
1.5x;maxData200;Nsfnet_14_21;90;885.000000;885.000000;0.000000;12.029000;3;0;1;1;0;1;0;0;2;26.481647;119107;150165;391193;0;0;0;0;0;0;21908;53;1;0;90;90;0;135;2596;199;228700.000000;885;106833.333333
1.5x;maxData200;Nsfnet_14_21;80-b;836.000000;836.000000;0.000000;11.209000;3;0;1;1;0;1;0;0;2;18.195958;90975;119080;312225;0;0;0;0;0;0;22061;50;1;0;80;80;0;120;2436;181;185300.000000;836;88933.333333
1.5x;random;German_17_26;10;10.000000;10.000000;0.000000;1.010000;8;0;1;1;0;1;0;0;2;0.088415;3075;2850;4726;0;0;0;0;0;0;809187131;809185328;809185339;876294203;10;10;0;10;207;35;6424.000000;169;6683.333333
1.5x;maxData200;Nsfnet_14_21;40-b;435.000000;435.000000;0.000000;1.534000;3;0;1;1;0;1;0;0;2;2.208816;20709;30740;80091;0;0;0;0;0;0;21988;-65486;1;0;40;40;0;60;1163;94;96600.000000;435;46100.000000
1.5x;maxData200;Nsfnet_14_21;100-b;103.000000;49.957447;51.497624;14400.085000;8;0;1;1;0;1;0;0;2;34.187304;147990;184950;482011;0;0;0;0;0;0;21962;54;1;0;100;100;0;103;2052;284;290700.000000;1205;137083.333333
1.5x;maxData200;European_18_40;80-b;939.000000;939.000000;0.000000;16.581000;3;0;1;1;0;1;0;0;2;38.325196;209185;160080;558815;0;0;0;0;0;0;21961;-65487;1;0;80;80;0;120;3883;185;120144.000000;939;67316.666667
1.5x;random;German_17_26;20-b;18.000000;18.000000;0.000000;47.316000;8;0;1;1;0;1;0;0;2;0.603519;11921;10200;19280;0;0;0;0;0;0;22007;55;1;0;20;20;0;18;311;55;8884.000000;233;9550.000000
1.5x;maxData200;Nsfnet_14_21;90;79.000000;42.000000;46.835443;14400.082000;8;0;1;1;0;1;0;0;2;24.912727;119108;150255;391193;0;0;0;0;0;0;22004;53;1;0;90;90;0;79;1571;251;262900.000000;1044;123366.666667
1.5x;random;European_18_40;50;477.000000;477.000000;0.000000;2.704000;3;0;1;1;0;1;0;0;2;10.890668;61116;64050;238884;0;0;0;0;0;0;21873;-16763855;2;0;50;50;0;75;2381;108;68633.000000;477;39100.000000
1.5x;maxData200;Nsfnet_14_21;20-b;-1.000000;-1.000000;0.000000;0.237000;3;0;1;1;0;1;0;0;2;0.279963;5274;8170;19926;0;0;0;0;0;0;21899;12849;2;0;0;0;0;154613760;21899;1;0.000000;0;0.000000
1.5x;random;German_17_26;80-b;982.000000;982.000000;0.000000;52.307000;3;0;1;1;0;1;0;0;2;45.361395;289159;148720;210041;0;0;0;0;0;0;22065;13105;2;0;80;80;0;120;2709;234;41419.000000;982;40166.666667
1.5x;maxData200;Nsfnet_14_21;90-b;80.000000;42.005550;47.493063;14400.066000;8;0;1;1;0;1;0;0;2;24.631966;113402;150255;396899;0;0;0;0;0;0;22037;53;1;0;90;90;0;80;1611;240;238300.000000;1046;113400.000000
1.5x;maxData200;European_18_40;40;411.000000;411.000000;0.000000;2.872000;3;0;1;1;0;1;0;0;2;4.391300;36192;41640;155808;0;0;0;0;0;0;22084;50;1;0;40;40;0;60;1667;87;51009.000000;411;31400.000000
